recall,precision
0.03904057157438122,0.9444444444444444
0.0392957387088543,0.9447852760736196
0.03955090584332738,0.9451219512195121
0.03980607297780046,0.9454545454545454
0.04006124011227354,0.9457831325301205
0.04031640724674662,0.9461077844311377
0.0405715743812197,0.9464285714285714
0.04082674151569278,0.9467455621301775
0.04108190865016586,0.9470588235294117
0.04133707578463894,0.9473684210526315
0.04133707578463894,0.9418604651162791
0.04159224291911202,0.9421965317919075
0.041847410053585096,0.9425287356321839
0.042102577188058175,0.9428571428571428
0.04235774432253126,0.9431818181818182
0.04261291145700434,0.943502824858757
0.04286807859147742,0.9438202247191011
0.0431232457259505,0.9441340782122905
0.04337841286042358,0.9444444444444444
0.04363357999489666,0.9447513812154696
0.043888747129369736,0.945054945054945
0.044143914263842815,0.9453551912568307
